2024-01-03T16:36:34+01:00,234.99998474121094,23
2024-01-03T16:37:12+01:00,211.66665649414062,17
2024-01-03T16:37:49+01:00,207.49998474121094,17
2024-01-03T16:38:26+01:00,206.66665649414062,23
2024-01-03T16:39:03+01:00,184.16665649414062,20
2024-01-03T16:39:40+01:00,162.5,23
2024-01-03T16:40:17+01:00,155,20
2024-01-03T16:40:54+01:00,147.5,23
2024-01-03T16:41:31+01:00,139.16665649414062,20
2024-01-03T16:42:08+01:00,118.33332824707031,20
2024-01-03T16:43:23+01:00,93.33332824707031,20
2024-01-03T16:44:00+01:00,91.66666412353516,17
2024-01-03T16:44:37+01:00,98.33332824707031,32
2024-01-03T16:45:14+01:00,101.66666412353516,17
2024-01-03T16:45:51+01:00,95,23
2024-01-03T16:46:28+01:00,90.83332824707031,17
2024-01-03T16:47:05+01:00,80,23
2024-01-03T16:47:42+01:00,75.83332824707031,20
2024-01-03T16:48:20+01:00,69.16666412353516,20
2024-01-03T16:48:57+01:00,64.16666412353516,26
2024-01-03T16:49:34+01:00,54.999996185302734,23
2024-01-03T16:50:11+01:00,47.5,23
2024-01-03T16:50:48+01:00,40,26
2024-01-03T16:51:25+01:00,34.166664123535156,17
2024-01-03T16:52:02+01:00,28.333332061767578,20
2024-01-03T16:52:39+01:00,24.16666603088379,20
2024-01-03T16:53:16+01:00,20,20
2024-01-03T16:53:54+01:00,16.66666603088379,20
2024-01-03T16:54:31+01:00,13.333333015441895,23
2024-01-03T16:55:08+01:00,11.666666030883789,26
2024-01-03T16:55:45+01:00,10,26
2024-01-03T16:56:59+01:00,10,38
2024-01-03T16:57:36+01:00,10,17
2024-01-03T16:58:13+01:00,8.333333015441895,26
2024-01-03T16:58:50+01:00,7.499999523162842,29
2024-01-03T16:59:27+01:00,6.666666507720947,23
2024-01-03T17:00:05+01:00,5.8333330154418945,20
2024-01-03T17:00:42+01:00,5,20
2024-01-03T17:01:19+01:00,4.166666507720947,29
2024-01-03T17:01:56+01:00,2.5,20
2024-01-03T17:02:33+01:00,2.5,20
2024-01-03T17:03:10+01:00,1.6666666269302368,20
2024-01-03T17:03:47+01:00,1.6666666269302368,20
2024-01-03T17:04:24+01:00,1.6666666269302368,17
2024-01-03T17:05:37+01:00,1.6666666269302368,32
2024-01-03T17:06:14+01:00,1.6666666269302368,20
2024-01-03T17:06:51+01:00,1.6666666269302368,20
2024-01-03T17:07:28+01:00,1.6666666269302368,20
2024-01-03T17:08:06+01:00,1.6666666269302368,17
2024-01-03T17:08:43+01:00,1.6666666269302368,23
2024-01-03T17:09:20+01:00,0.8333333134651184,20
2024-01-03T17:09:57+01:00,1.6666666269302368,35
2024-01-03T17:10:34+01:00,1.6666666269302368,20
2024-01-03T17:11:11+01:00,0.8333333134651184,32
2024-01-03T17:11:48+01:00,0.8333333134651184,20
2024-01-03T17:12:25+01:00,0.8333333134651184,20
2024-01-03T17:13:02+01:00,0.8333333134651184,20
2024-01-03T17:13:39+01:00,0.8333333134651184,17
2024-01-03T17:14:17+01:00,0.8333333134651184,29
2024-01-03T17:14:54+01:00,0.8333333134651184,56
2024-01-03T17:15:31+01:00,0.8333333134651184,20
2024-01-03T17:16:08+01:00,0,20
2024-01-03T17:16:45+01:00,0,20
2024-01-03T17:17:22+01:00,0,20
2024-01-03T17:17:59+01:00,0,17
2024-01-03T17:18:36+01:00,0,47
2024-01-03T17:19:13+01:00,0,20
2024-01-03T17:19:51+01:00,0,41
2024-01-03T17:20:28+01:00,0,20
2024-01-03T17:21:05+01:00,0,44
